"","seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TESmut","Fold","p.value","FDR"
"8234","17",51550443,51550843,401,"*",7.39757525403377,7.29922177962811,7.48964943890713,-0.190427659279015,0.526162889746951,0.602215655411193
"2273","10",17787583,17787983,401,"*",4.76965573086951,4.62880707173375,4.89796831303181,-0.26916124129806,0.526187443007572,0.602216850151102
"16862","5",53249529,53249929,401,"*",6.10068908597736,6.17341466354087,6.0241019246468,0.14931273889407,0.526300752146026,0.602319620559023
"24734","X",11470259,11470659,401,"*",6.32152625286117,6.19901031536456,6.43444743287065,-0.235437117506089,0.526413169974967,0.60240746222251
"8716","18",21390984,21391384,401,"*",5.432133745231,5.53471970809501,5.32169094416353,0.213028763931483,0.526424540984185,0.60240746222251
"22584","8",70315561,70315961,401,"*",6.37162279513263,6.44012107815876,6.29970943610716,0.140411642051596,0.526456026260893,0.602416580393953
"12409","20",45053085,45053485,401,"*",5.98370904265044,6.07884031617136,5.88185918653007,0.196981129641292,0.526566649740968,0.60251625049201
"15119","4",16196464,16196864,401,"*",4.50158756258301,4.246262841628,4.71844773194565,-0.472184890317656,0.526734313100278,0.602654182837422
"2372","10",29784350,29784750,401,"*",7.05753652289584,6.98372209101838,7.12775740905215,-0.144035318033768,0.526740098196984,0.602654182837422
"20924","7",48130521,48130921,401,"*",4.14388061837171,4.3258857872098,3.93555376823078,0.390332018979017,0.526778086391446,0.602654182837422
"2498","10",44278996,44279396,401,"*",5.43466600662795,5.30513582352376,5.55351861021129,-0.248382786687527,0.526781301058429,0.602654182837422
"10940","2",156538117,156538517,401,"*",4.01418795205713,4.1605299068077,3.85130827739245,0.30922162941525,0.52702654033266,0.602907817843936
"14882","3",189592042,189592442,401,"*",4.1854392410576,4.33602237495283,4.01728722595633,0.318735148996502,0.527058016008422,0.602916899837973
"2405","10",32413482,32413882,401,"*",5.57624736722062,5.66967172025797,5.47635166815008,0.193320052107893,0.527101525193908,0.602939745885824
"13802","3",98917447,98917847,401,"*",4.64343509472252,4.77737683331727,4.49577338622417,0.281603447093095,0.527479810168471,0.603345515395203
"6584","14",71891928,71892328,401,"*",5.23795292753034,5.0781053141806,5.38184311966285,-0.303737805482243,0.527562676611009,0.603413356138042
"7762","16",68640959,68641359,401,"*",6.77376798240016,6.67945804746263,6.86228928631286,-0.182831238850227,0.527645349496247,0.603480893344491
"18182","5",152688550,152688950,401,"*",6.56474189860279,6.63312949257433,6.4929505333808,0.140178959193534,0.527668841705571,0.603480893344491
"14813","3",187590977,187591377,401,"*",7.02948231041984,7.08893412273495,6.96747486504059,0.121459257694357,0.527762491716779,0.603561051288764
"12687","21",17848255,17848655,401,"*",6.25397827016672,6.342568791391,6.15958976198973,0.18297902940127,0.527842949646085,0.60362611598813
"20368","6",169722535,169722935,401,"*",2.19310044432974,1.85358152757619,2.46774402502603,-0.614162497449847,0.52787950713708,0.603640973832572
"5321","12",114918873,114919273,401,"*",3.53776237222581,3.3662335308422,3.69104725511082,-0.324813724268618,0.527913318762439,0.603652690537392
"24808","X",13899543,13899943,401,"*",5.77183321599602,5.86151634250445,5.6762033506225,0.18531299188195,0.528279196830617,0.604044097041159
"3930","11",96228560,96228960,401,"*",4.0638304670938,3.83445971530073,4.2616872305555,-0.42722751525477,0.528315375303483,0.604058500882611
"20381","7",2300775,2301175,401,"*",5.10822004634874,5.20556087645442,5.00383321183948,0.201727664614938,0.528425484070026,0.60413018997929
"2518","10",47557557,47557957,401,"*",3.19597892152224,3.42920328176946,2.91764185774466,0.511561424024797,0.528428198777687,0.60413018997929
"10905","2",152054570,152054970,401,"*",4.02829606532495,3.80614114292617,4.22076299340285,-0.414621850476689,0.528448827563474,0.60413018997929
"24318","9",94719807,94720207,401,"*",5.31010841690965,5.18217092604907,5.42761886466698,-0.245447938617913,0.528613775300242,0.604281821476706
"2653","10",61252245,61252645,401,"*",5.94967121326605,6.02967924800507,5.86496428232875,0.16471496567632,0.528628643717657,0.604281821476706
"19200","6",75217082,75217482,401,"*",5.66371088011546,5.56641667432866,5.75485613940467,-0.188439465076004,0.528723611753802,0.604363410918581
"8411","17",68821850,68822250,401,"*",4.83311478877555,4.65576816618601,4.99102781232876,-0.335259646142746,0.529166740194801,0.604842943948508
"19916","6",139977986,139978386,401,"*",5.16669395862807,5.00337822115693,5.31338775358696,-0.31000953243003,0.529204402570969,0.604859003045598
"23516","8",134622204,134622604,401,"*",6.17724297062243,6.07172259269977,6.27556870319361,-0.203846110493846,0.529529773821237,0.60520388552201
"77","1",12464601,12465001,401,"*",5.53157119076664,5.63623479229445,5.41871640910924,0.217518383185207,0.530025445960325,0.6057433668118
"24754","X",12946737,12947137,401,"*",5.31676290537431,5.16991587554872,5.45003408215935,-0.280118206610628,0.530067026678715,0.605763861494622
"17013","5",60779468,60779868,401,"*",4.73445532048265,4.83228241079278,4.62950904766891,0.20277336312387,0.530100942413522,0.605775595149214
"9312","19",30049159,30049559,401,"*",4.96839425581095,5.08687381317205,4.83930707960292,0.247566733569125,0.53064507289782,0.606370352292928
"13266","3",25582189,25582589,401,"*",5.21500313689165,5.3262210880413,5.09448977468466,0.231731313356637,0.530798494680876,0.606518611818419
"4551","12",25694045,25694445,401,"*",4.40507267038724,4.26262543796106,4.53471040818228,-0.272084970221219,0.530915365157407,0.606625094512339
"19922","6",140174506,140174906,401,"*",4.90355262295272,5.041898857651,4.75051888052798,0.291379977123026,0.531021367771309,0.606719150616854
"22790","8",89243566,89243966,401,"*",4.32323191301726,4.46275169942772,4.16876066566568,0.29399103376204,0.531269994182811,0.606976146067833
"3475","11",28702047,28702447,401,"*",5.95577349450231,5.84111881887055,6.06198328914905,-0.220864470278504,0.531309107017463,0.606993759939315
"22064","8",22352703,22353103,401,"*",4.4618117480604,4.63844224478765,4.26049926851086,0.377942976276792,0.531427031422943,0.607077961976092
"12753","21",32553725,32554125,401,"*",3.90762175228789,4.07305422656376,3.72073230037649,0.352321926187277,0.531430208438159,0.607077961976092
"22770","8",85928204,85928604,401,"*",2.63344264190888,2.17170127816564,2.98268414129627,-0.810982863130633,0.531489039795307,0.607118093351018
"8473","17",71874702,71875102,401,"*",7.17724193962599,7.09781819822824,7.25252043155508,-0.154702233326841,0.531534466509091,0.607142909751934
"23593","9",2655498,2655898,401,"*",6.01961809275015,6.0912923872435,5.94419595226077,0.147096434982727,0.531648373312136,0.607245941533138
"17971","5",130282084,130282484,401,"*",5.66546278439388,5.52237210261868,5.7956331595313,-0.27326105691262,0.531868358677096,0.607470121092941
"10779","2",145751706,145752106,401,"*",3.32757800546671,3.52634184472608,3.09698665718228,0.429355187543806,0.53196204101244,0.607550030878535
"19260","6",82363453,82363853,401,"*",5.91327182800779,6.02778269278913,5.78888216515001,0.238900527639123,0.532208115856167,0.607803972169932
"2960","10",89120848,89121248,401,"*",4.29383504116148,4.50360924684701,4.04828275770074,0.455326489146269,0.532289281574163,0.607851597913121
"23658","9",4366530,4366930,401,"*",4.87812961242355,4.69922491031432,5.03727644004148,-0.338051529727156,0.532297276873327,0.607851597913121
"19307","6",88287756,88288156,401,"*",5.23171722481922,5.1021952016296,5.35056295902788,-0.248367757398278,0.532342180804644,0.607875776913109
"9072","18",68507810,68508210,401,"*",2.47093090061243,2.08311452406177,2.77627632530837,-0.693161801246603,0.532443710045264,0.607964610703374
"23746","9",16282252,16282652,401,"*",5.53977300332595,5.42006930478998,5.65030107649718,-0.230231771707195,0.532763646864145,0.608302811592241
"401","1",59677991,59678391,401,"*",4.1021488455253,3.89788560036446,4.28104595474652,-0.383160354382065,0.532792655164566,0.608308818626115
"5700","13",46229253,46229653,401,"*",6.13776796863995,6.25716031972389,6.00759637056718,0.249563949156705,0.532818245203879,0.608310922545018
"20697","7",29987903,29988303,401,"*",3.83435145135538,4.03353533901485,3.60319425933116,0.430341079683685,0.533036939584099,0.608533480897865
"5291","12",106768015,106768415,401,"*",5.4352771100613,5.52712177448299,5.33718549728559,0.1899362771974,0.533115021628756,0.60859549864264
"15321","4",38190736,38191136,401,"*",7.19866032670083,7.26022890786678,7.13434665440928,0.125882253457491,0.533171102994703,0.608630291111263
"25490","X",140515745,140516145,401,"*",4.28373706272255,4.09805248405476,4.44822502949771,-0.350172545442955,0.533211446658359,0.608630291111263
"16086","4",140037358,140037758,401,"*",6.23168415536105,6.12503474099377,6.33098943835399,-0.205954697360224,0.533216778307267,0.608630291111263
"18519","6",7730921,7731321,401,"*",5.81052979552954,5.66646562102256,5.94150518803221,-0.275039567009648,0.533333772504905,0.60873670705724
"11831","2",227751640,227752040,401,"*",4.91883130079778,5.02599748673881,4.80306121582043,0.222936270918381,0.533357995268773,0.608737230743401
"12066","20",6519524,6519924,401,"*",5.86312993729542,5.76339453616148,5.95641408064295,-0.193019544481467,0.533424681768605,0.608786217339478
"20392","7",3436658,3437058,401,"*",3.46870377379243,3.25765636435574,3.65278115944011,-0.395124795084367,0.533452605959791,0.608790962945113
"13155","3",14006828,14007228,401,"*",3.42027023769603,3.58904580893286,3.22910165422981,0.359944154703056,0.533670233866181,0.60901219364352
"3596","11",40161948,40162348,401,"*",5.90528328928876,5.98158528664066,5.82471933530528,0.156865951335375,0.533890494258394,0.609236408629857
"16476","5",4116864,4117264,401,"*",6.11416475653813,6.19493897402251,6.02859849322216,0.166340480800349,0.5340613585349,0.609404238951846
"2614","10",60048111,60048511,401,"*",5.67350724883944,5.57280443866486,5.76763712380283,-0.19483268513797,0.534105386772175,0.609427331294255
"10964","2",158509850,158510250,401,"*",4.51219814184832,4.31128332676943,4.68852254758668,-0.377239220817251,0.534210824720495,0.609500306034004
"1391","1",173637445,173637845,401,"*",4.32725550782171,4.45022012359809,4.19282549012635,0.25739463347174,0.534216929695325,0.609500306034004
"959","1",114458285,114458685,401,"*",4.39871686117145,4.15078660183742,4.61022296337312,-0.459436361535703,0.534254735518277,0.609516292033857
"1890","1",224652769,224653169,401,"*",4.69825197238356,4.81419153387616,4.57217449257248,0.242017041303676,0.534491912367581,0.609759723310232
"929","1",112388449,112388849,401,"*",5.59682034629908,5.44842488499513,5.73136544617352,-0.282940561178395,0.534646050408384,0.609908404687649
"10151","2",61217989,61218389,401,"*",5.03247725621184,5.140860607316,4.91528530995741,0.225575297358599,0.534868587944118,0.610130943994955
"16326","4",169800587,169800987,401,"*",5.01326580409354,5.12887604744473,4.88757769372999,0.241298353714734,0.534888765197326,0.610130943994955
"12083","20",8331946,8332346,401,"*",5.16625611770555,5.25940934203388,5.06667036259698,0.192738979436899,0.534947674382074,0.610170969230172
"6208","14",32507543,32507943,401,"*",4.21644492839381,4.05629453890115,4.36058036824509,-0.304285829343933,0.535029461791182,0.610237085054674
"8307","17",59729359,59729759,401,"*",4.2450120695904,4.39992384425717,4.0714429504722,0.328480893784969,0.535096971047699,0.610286910523503
"24019","9",71830126,71830526,401,"*",6.20845447634841,6.12130557157208,6.29063752453533,-0.16933195296325,0.535547570660439,0.610773632965487
"8611","18",9055276,9055676,401,"*",5.03717685996954,5.1494779991768,4.91539053244303,0.23408746673377,0.535587809463884,0.610787027529062
"7357","15",92930802,92931202,401,"*",4.3079260757605,4.05742223444173,4.52130098844872,-0.463878754006988,0.535607003411357,0.610787027529062
"20597","7",21580231,21580631,401,"*",4.33703584562185,4.11466746160978,4.52966289530814,-0.414995433698365,0.535696479342161,0.610818050851408
"20123","6",150753653,150754053,401,"*",5.29556362851213,5.38609023821985,5.19897406951537,0.187116168704475,0.535705282866718,0.610818050851408
"23347","8",127754264,127754664,401,"*",5.41695361769209,5.23072125263548,5.58187117201936,-0.35114991938388,0.535705743692525,0.610818050851408
"7125","15",67041714,67042114,401,"*",5.83140657262447,5.67637142982191,5.97138613302045,-0.29501470319854,0.535759529351508,0.610852187825175
"9310","19",29687536,29687936,401,"*",6.56744876698324,6.4781894923662,6.65150588110076,-0.173316388734558,0.536008383868651,0.611108721790073
"25179","X",73922809,73923209,401,"*",5.46160854803257,5.55643924044662,5.36010317017047,0.196336070276153,0.536076261000128,0.611158907907751
"7337","15",91559080,91559480,401,"*",5.52960503324529,5.35742118084685,5.68341266446761,-0.325991483620758,0.53616633140453,0.611234390087158
"14213","3",134331349,134331749,401,"*",6.68777180822508,6.79219012161924,6.57520217845958,0.216987943159657,0.536219377867557,0.611267659803985
"20146","6",151263969,151264369,401,"*",4.65068153581769,4.78485986048794,4.50273219401709,0.282127666470855,0.536530277613295,0.611594855435305
"9731","2",24342476,24342876,401,"*",5.37756986187044,5.46917204207115,5.27975480432516,0.189417237745992,0.536595814537708,0.611642343487648
"11526","2",207616925,207617325,401,"*",3.73554838186059,3.49417883687749,3.94226426180547,-0.448085424927988,0.536822170625939,0.611873129961469
"10502","2",108413154,108413554,401,"*",5.07445813974698,5.20073881286705,4.93605435207539,0.264684460791664,0.537037557504206,0.612091393683103
"10001","2",44233423,44233823,401,"*",3.68806016178872,3.86594599394988,3.48511475558724,0.380831238362639,0.537157057786088,0.612200355590338
"16540","5",10678143,10678543,401,"*",4.50956297230111,4.63182333424524,4.37597431116514,0.255849023080097,0.537209067771714,0.612232392224951
"14063","3",115186385,115186785,401,"*",4.03572958853188,4.20276859324793,3.84678661487879,0.355981978369136,0.537320236764503,0.612317461336815
"19188","6",73985893,73986293,401,"*",5.40174196810408,5.48231493691248,5.31640151429756,0.165913422614921,0.537331519885629,0.612317461336815
"6755","15",33217938,33218338,401,"*",6.17021917924533,6.06481221988906,6.26844643086095,-0.203634210971888,0.537568303524171,0.612560038393023
"21861","7",142359992,142360392,401,"*",6.22723820404966,6.37795801576152,6.05891570122717,0.319042314534351,0.537653956131713,0.612630387450289
"9599","2",11675999,11676399,401,"*",6.80399711344866,6.72571368047064,6.87825047701081,-0.152536796540171,0.53778805707623,0.612755932304274
"5272","12",105820694,105821094,401,"*",6.54264962350624,6.41941261020279,6.65618302224353,-0.236770412040743,0.538375071887774,0.613397493282801
"14753","3",182294261,182294661,401,"*",4.34684857542772,4.51690326327708,4.15403674068755,0.362866522589528,0.538408197092113,0.613407951285873
"19119","6",57445756,57446156,401,"*",5.18124999167392,5.28351591089892,5.07117807046877,0.212337840430148,0.538670027223877,0.613678960078579
"1883","1",224259942,224260342,401,"*",4.03704121231056,4.22443081718568,3.82162643966579,0.402804377519889,0.538778056650101,0.613768954714662
"18449","6",2376930,2377330,401,"*",6.32256895267214,6.24395149120949,6.39712276460553,-0.153171273396035,0.538796942718168,0.613768954714662
"15019","4",5634083,5634483,401,"*",3.25231345253505,2.88126310857564,3.54719076305744,-0.665927654481801,0.539044342247278,0.614023473452787
