"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043306","GO:0043306","positive regulation of mast cell degranulation","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"9846/136/6845",3
"GO:0043353","GO:0043353","enucleate erythrocyte differentiation","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"81624/6670/4151",3
"GO:0045542","GO:0045542","positive regulation of cholesterol biosynthetic process","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"2246/9444/2770",3
"GO:0046655","GO:0046655","folic acid metabolic process","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"10588/200895/441024",3
"GO:0046761","GO:0046761","viral budding from plasma membrane","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"51652/25978/51510",3
"GO:0048715","GO:0048715","negative regulation of oligodendrocyte differentiation","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"11221/1499/3400",3
"GO:0051645","GO:0051645","Golgi localization","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"1600/57584/7405",3
"GO:0061430","GO:0061430","bone trabecula morphogenesis","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"4313/2201/10507",3
"GO:0061469","GO:0061469","regulation of type B pancreatic cell proliferation","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"8660/130367/8929",3
"GO:0070943","GO:0070943","neutrophil-mediated killing of symbiont cell","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"6372/2150/383",3
"GO:0071472","GO:0071472","cellular response to salt stress","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"80303/5105/358",3
"GO:0071888","GO:0071888","macrophage apoptotic process","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"1234/6480/4208",3
"GO:0072683","GO:0072683","T cell extravasation","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"50848/8772/6347",3
"GO:0098734","GO:0098734","macromolecule depalmitoylation","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"127018/58489/26090",3
"GO:0099502","GO:0099502","calcium-dependent activation of synaptic vesicle fusion","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"6857/6860/26059",3
"GO:0106120","GO:0106120","positive regulation of sterol biosynthetic process","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"2246/9444/2770",3
"GO:1900426","GO:1900426","positive regulation of defense response to bacterium","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"79812/84034/2150",3
"GO:1901634","GO:1901634","positive regulation of synaptic vesicle membrane organization","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"6857/6860/26059",3
"GO:1901653","GO:1901653","cellular response to peptide","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"55107/8660/9314",3
"GO:1902047","GO:1902047","polyamine transmembrane transport","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"4947/79572/85413",3
"GO:1904350","GO:1904350","regulation of protein catabolic process in the vacuole","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"9101/4036/55353",3
"GO:1904748","GO:1904748","regulation of apoptotic process involved in development","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"7042/6928/7849",3
"GO:1905907","GO:1905907","negative regulation of amyloid fibril formation","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"1410/5203/407035",3
"GO:2000622","GO:2000622","regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","3/4047","14/18986",0.214285714285714,1.00529492745949,0.0103152228237628,0.60009939361842,0.799559827157567,0.582899727126163,"22794/51594/26986",3
"GO:0002643","GO:0002643","regulation of tolerance induction","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"3146/23239/7048/868",4
"GO:0007096","GO:0007096","regulation of exit from mitosis","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"9183/7040/54443/168448",4
"GO:0014048","GO:0014048","regulation of glutamate secretion","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"5592/54407/6860/84062",4
"GO:0016137","GO:0016137","glycoside metabolic process","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"8644/27233/57733/57016",4
"GO:0020027","GO:0020027","hemoglobin metabolic process","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"847/3091/3624/9314",4
"GO:0032239","GO:0032239","regulation of nucleobase-containing compound transport","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"11052/55677/8737/57187",4
"GO:0032695","GO:0032695","negative regulation of interleukin-12 production","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"10464/7057/406991/4790",4
"GO:0035720","GO:0035720","intraciliary anterograde transport","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"8100/150737/26146/55764",4
"GO:0036342","GO:0036342","post-anal tail morphogenesis","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"144165/50515/7474/8626",4
"GO:0045603","GO:0045603","positive regulation of endothelial cell differentiation","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"652/406991/1499/654",4
"GO:0045721","GO:0045721","negative regulation of gluconeogenesis","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"6934/145264/2033/114899",4
"GO:0071318","GO:0071318","cellular response to ATP","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"5743/6263/7155/5028",4
"GO:0071514","GO:0071514","genomic imprinting","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"9077/51742/5290/346171",4
"GO:0090205","GO:0090205","positive regulation of cholesterol metabolic process","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"134429/2246/9444/2770",4
"GO:0090493","GO:0090493","catecholamine uptake","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"5865/1813/1812/5071",4
"GO:0110154","GO:0110154","RNA decapping","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"4076/28960/167227/11165",4
"GO:1902570","GO:1902570","protein localization to nucleolus","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"25885/785/51068/84154",4
"GO:1903427","GO:1903427","negative regulation of reactive oxygen species biosynthetic process","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"55811/406991/2534/22",4
"GO:1903830","GO:1903830","magnesium ion transmembrane transport","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"54805/84102/10686/79815",4
"GO:1904037","GO:1904037","positive regulation of epithelial cell apoptotic process","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"60485/22925/3569/3717",4
"GO:1904294","GO:1904294","positive regulation of ERAD pathway","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"81542/4780/8975/857",4
"GO:1990822","GO:1990822","basic amino acid transmembrane transport","4/4047","19/18986",0.210526315789474,0.987658174346169,-0.0280135420497436,0.600872620517741,0.799559827157567,0.582899727126163,"55089/6541/6519/153129",4
"GO:0002712","GO:0002712","regulation of B cell mediated immunity","13/4047","63/18986",0.206349206349206,0.968061781998031,-0.132159108471824,0.601974752034713,0.799559827157567,0.582899727126163,"6375/7292/5788/55061/7040/55183/940/4292/56941/604/7468/3558/80762",13
"GO:0002889","GO:0002889","regulation of immunoglobulin mediated immune response","13/4047","63/18986",0.206349206349206,0.968061781998031,-0.132159108471824,0.601974752034713,0.799559827157567,0.582899727126163,"6375/7292/5788/55061/7040/55183/940/4292/56941/604/7468/3558/80762",13
"GO:0007080","GO:0007080","mitotic metaphase chromosome alignment","13/4047","63/18986",0.206349206349206,0.968061781998031,-0.132159108471824,0.601974752034713,0.799559827157567,0.582899727126163,"83540/983/81930/9183/10464/10403/27436/51652/8452/8850/25978/54908/51510",13
"GO:0002115","GO:0002115","store-operated calcium entry","5/4047","24/18986",0.208333333333333,0.977370068363397,-0.057737494119431,0.602915758047397,0.799559827157567,0.582899727126163,"931/151651/57620/8614/51669",5
"GO:0002922","GO:0002922","positive regulation of humoral immune response","5/4047","24/18986",0.208333333333333,0.977370068363397,-0.057737494119431,0.602915758047397,0.799559827157567,0.582899727126163,"5788/57829/730249/3553/7784",5
"GO:0014821","GO:0014821","phasic smooth muscle contraction","5/4047","24/18986",0.208333333333333,0.977370068363397,-0.057737494119431,0.602915758047397,0.799559827157567,0.582899727126163,"1813/1910/1739/1812/1906",5
"GO:0015867","GO:0015867","ATP transport","5/4047","24/18986",0.208333333333333,0.977370068363397,-0.057737494119431,0.602915758047397,0.799559827157567,0.582899727126163,"55811/10478/441168/254228/221301",5
"GO:0033762","GO:0033762","response to glucagon","5/4047","24/18986",0.208333333333333,0.977370068363397,-0.057737494119431,0.602915758047397,0.799559827157567,0.582899727126163,"3158/2641/1385/5105/114",5
"GO:0042659","GO:0042659","regulation of cell fate specification","5/4047","24/18986",0.208333333333333,0.977370068363397,-0.057737494119431,0.602915758047397,0.799559827157567,0.582899727126163,"22943/657/8324/2247/3066",5
"GO:0045591","GO:0045591","positive regulation of regulatory T cell differentiation","5/4047","24/18986",0.208333333333333,0.977370068363397,-0.057737494119431,0.602915758047397,0.799559827157567,0.582899727126163,"11221/7040/604/3558/2309",5
"GO:0051560","GO:0051560","mitochondrial calcium ion homeostasis","5/4047","24/18986",0.208333333333333,0.977370068363397,-0.057737494119431,0.602915758047397,0.799559827157567,0.582899727126163,"90550/10939/79568/7052/63933",5
"GO:0051957","GO:0051957","positive regulation of amino acid transport","5/4047","24/18986",0.208333333333333,0.977370068363397,-0.057737494119431,0.602915758047397,0.799559827157567,0.582899727126163,"3688/81539/246213/6860/84062",5
"GO:0061484","GO:0061484","hematopoietic stem cell homeostasis","5/4047","24/18986",0.208333333333333,0.977370068363397,-0.057737494119431,0.602915758047397,0.799559827157567,0.582899727126163,"11167/54940/132299/6659/2131",5
"GO:0062099","GO:0062099","negative regulation of programmed necrotic cell death","5/4047","24/18986",0.208333333333333,0.977370068363397,-0.057737494119431,0.602915758047397,0.799559827157567,0.582899727126163,"8772/330/841/8737/857",5
"GO:0072540","GO:0072540","T-helper 17 cell lineage commitment","5/4047","24/18986",0.208333333333333,0.977370068363397,-0.057737494119431,0.602915758047397,0.799559827157567,0.582899727126163,"3716/6774/2033/4976/3569",5
"GO:1901673","GO:1901673","regulation of mitotic spindle assembly","5/4047","24/18986",0.208333333333333,0.977370068363397,-0.057737494119431,0.602915758047397,0.799559827157567,0.582899727126163,"126731/51652/25978/9750/51510",5
"GO:1903429","GO:1903429","regulation of cell maturation","5/4047","24/18986",0.208333333333333,0.977370068363397,-0.057737494119431,0.602915758047397,0.799559827157567,0.582899727126163,"1910/646/9175/6954/6461",5
"GO:0000305","GO:0000305","response to oxygen radical","6/4047","29/18986",0.206896551724138,0.970629585133304,-0.0823825848490537,0.605531540998819,0.80051825021999,0.583598442247387,"4780/4151/6649/6648/948/2176",6
"GO:0006656","GO:0006656","phosphatidylcholine biosynthetic process","6/4047","29/18986",0.206896551724138,0.970629585133304,-0.0823825848490537,0.605531540998819,0.80051825021999,0.583598442247387,"84879/126969/824/2181/2171/9468",6
"GO:0010039","GO:0010039","response to iron ion","6/4047","29/18986",0.206896551724138,0.970629585133304,-0.0823825848490537,0.605531540998819,0.80051825021999,0.583598442247387,"1813/3091/79901/654/9474/48",6
"GO:0019076","GO:0019076","viral release from host cell","6/4047","29/18986",0.206896551724138,0.970629585133304,-0.0823825848490537,0.605531540998819,0.80051825021999,0.583598442247387,"79720/9218/51652/25978/858/51510",6
"GO:0035891","GO:0035891","exit from host cell","6/4047","29/18986",0.206896551724138,0.970629585133304,-0.0823825848490537,0.605531540998819,0.80051825021999,0.583598442247387,"79720/9218/51652/25978/858/51510",6
"GO:0045954","GO:0045954","positive regulation of natural killer cell mediated cytotoxicity","6/4047","29/18986",0.206896551724138,0.970629585133304,-0.0823825848490537,0.605531540998819,0.80051825021999,0.583598442247387,"23705/56253/22914/164/3592/59067",6
"GO:0046337","GO:0046337","phosphatidylethanolamine metabolic process","6/4047","29/18986",0.206896551724138,0.970629585133304,-0.0823825848490537,0.605531540998819,0.80051825021999,0.583598442247387,"84879/5920/246/23175/151056/222236",6
"GO:0060142","GO:0060142","regulation of syncytium formation by plasma membrane fusion","6/4047","29/18986",0.206896551724138,0.970629585133304,-0.0823825848490537,0.605531540998819,0.80051825021999,0.583598442247387,"51177/824/4773/92304/9750/8754",6
