"seqnames","start","end","width","strand","Conc","Conc_TEAD1","Conc_TESmut","Fold","p.value","FDR"
"4",26576432,26576832,401,"*",3.75542192695189,4.3274193491658,2.79363240616798,1.15052671149802,0.00421276612440438,0.0221630955908268
"15",39302795,39303195,401,"*",3.79627465326236,4.42002979752387,2.67321571804819,1.17031229537493,0.00422559548704752,0.0222257899718543
"2",215137787,215138187,401,"*",3.83942819211634,1.67380496367297,4.66896456603865,-1.35018872578115,0.00422586779827853,0.0222257899718543
"2",111659608,111660008,401,"*",7.05173671940156,6.70793505413552,7.32917140789029,-0.598673322301205,0.00422817000013789,0.0222347815802626
"2",88330071,88330471,401,"*",6.14567667842654,5.71063482633392,6.47947558238787,-0.745612204923853,0.00423164153928085,0.0222499190296184
"4",113810861,113811261,401,"*",3.99850008302074,4.6022298756635,2.94068737579914,1.16900725437655,0.00423247753232073,0.0222511965097668
"1",173082950,173083350,401,"*",3.36466688441321,0.762465335450073,4.24069302190367,-1.33128155098534,0.00423330120406197,0.0222524088648934
"1",192489757,192490157,401,"*",5.08804379040779,4.25498599552182,5.61277125097185,-1.011227397935,0.00423773492305049,0.0222725944877122
"2",46188281,46188681,401,"*",3.20221407379871,3.87389289090305,1.90557874176888,1.2448395078347,0.00424048102524613,0.0222839059591401
"13",109274149,109274549,401,"*",5.02592433664432,5.48136684499998,4.35658984054484,0.932621986722643,0.00424278407637489,0.0222928863366002
"17",17440129,17440529,401,"*",4.03911209756103,2.24526182509894,4.8144565598028,-1.29256516385681,0.00424821737106301,0.0223183091542502
"6",139219205,139219605,401,"*",6.1500961331085,5.69914307788017,6.49315207725068,-0.758011990795499,0.00425177701370727,0.0223337091527145
"13",63130058,63130458,401,"*",2.27939765856555,0,3.27939765856555,-1.32734902541793,0.00425233917504844,0.0223337091527145
"9",72590196,72590596,401,"*",6.4715433076533,6.02290791223229,6.81326087165522,-0.751288412588715,0.00425631763909738,0.0223514757363992
"1",203440736,203441136,401,"*",7.65117583918061,7.22658755442597,7.97880420291039,-0.650956713589293,0.0042623137325646,0.0223793441517172
"3",112446241,112446641,401,"*",3.90721137253296,4.51063381368223,2.85037055484896,1.16991088900096,0.00426342667521504,0.0223793441517172
"11",61893958,61894358,401,"*",5.90351013051766,5.32295439643346,6.31633918843904,-0.83953174710421,0.00426400511395939,0.0223793441517172
"10",50576272,50576672,401,"*",5.99884608171673,6.35013606463021,5.5335038028364,0.768608725985955,0.00426401032330231,0.0223793441517172
"15",91497060,91497460,401,"*",4.8403260309145,3.93875988797571,5.39092600691648,-1.08262148777246,0.00426916802107513,0.0224032801844419
"5",50595186,50595586,401,"*",5.7802076398615,5.15796203805881,6.21353149527885,-0.913752535825946,0.00427172239589911,0.0224125430980484
"10",76287684,76288084,401,"*",5.84211731116777,5.20158841651746,6.28415551745425,-0.864550368063404,0.00427212782807606,0.0224125430980484
"10",61975247,61975647,401,"*",4.84167142491172,5.31564740644442,4.13107623420627,0.970303429810527,0.0042772088030115,0.0224331650341699
"10",3004622,3005022,401,"*",2.74020517021708,3.46148931394097,1.23119071663759,1.30806027034835,0.00427725440831671,0.0224331650341699
"10",34655445,34655845,401,"*",3.81513841844966,4.37778825988524,2.8800777070738,1.11554118256891,0.00427859430238366,0.0224370561592924
"1",115440696,115441096,401,"*",4.69823720074334,5.27562270878683,3.72073230037649,1.11925615293859,0.00428601829671702,0.0224709368043612
"5",110321062,110321462,401,"*",5.70852056099492,5.03185362597603,6.16731310427387,-0.96458306521966,0.00428625289061627,0.0224709368043612
"8",19444943,19445343,401,"*",4.9203590188565,4.0139063825572,5.47274075098573,-1.11173455932032,0.00428923362303016,0.0224817111478292
"4",147981323,147981723,401,"*",4.0711162874421,4.59588239928937,3.23795942790036,1.05660492903227,0.00428950641260386,0.0224817111478292
"9",113609731,113610131,401,"*",5.94719087154643,6.30040021522945,5.47846182031976,0.725983255899258,0.00429099710521665,0.0224863830146416
"17",61567405,61567805,401,"*",3.59393113966272,4.17108742632394,2.61709950724181,1.15860364801865,0.00429312006231854,0.0224943664094755
"4",156672901,156673301,401,"*",4.77873531915628,5.23895801070093,4.09892152527202,0.925567068418542,0.00429970217389635,0.0225257086381967
"9",124665202,124665602,401,"*",4.38635006022686,4.85417417804481,3.68964098577106,0.994934575279223,0.00430115513843594,0.0225301747800161
"10",43225728,43226128,401,"*",6.18292121028281,5.6517504116773,6.57029155012016,-0.78128041712964,0.00430324730527913,0.0225379874569205
"12",51320599,51320999,401,"*",5.19240982259047,5.6485029556484,4.52165550487341,0.92365402187621,0.00430444261684425,0.022541101385431
"18",34593022,34593422,401,"*",4.44822821548783,4.95087992278825,3.67025296567672,1.01440900899007,0.00430599703359822,0.0225449624118248
"7",36958094,36958494,401,"*",2.26654428048042,0,3.26654428048042,-1.32341372973716,0.00430704138828326,0.0225449624118248
"8",22561776,22562176,401,"*",5.57274462375376,5.936660746366,5.08489174945564,0.792978355669593,0.00430717649589856,0.0225449624118248
"16",55495042,55495442,401,"*",5.44446322453581,4.76397838262133,5.90499029993585,-0.912507020086779,0.00430758336745748,0.0225449624118248
"10",89427606,89428006,401,"*",4.24789196159337,4.787914708713,3.37487686025173,1.03060839242614,0.00431048500800862,0.0225570025084368
"2",112869574,112869974,401,"*",5.85363127645068,5.30830321939359,6.24843560984582,-0.801257556889916,0.00431531627160809,0.0225791356612756
"6",144416653,144417053,401,"*",5.83860408835664,6.21013160602084,5.33691237362419,0.755556680280615,0.00432288583265387,0.0226155883054944
"5",172955584,172955984,401,"*",6.16058875936557,6.52027392367383,5.68034028617836,0.728174256766027,0.00432530177547543,0.0226250729008244
"2",222883319,222883719,401,"*",2.74339737090798,3.45406809234638,1.28316745854997,1.30297780181226,0.00432661762452424,0.0226286529224889
"16",55280634,55281034,401,"*",5.05334144314862,5.54262297620914,4.30734127909761,0.967595896324865,0.00432719236477861,0.0226286529224889
"6",163311743,163312143,401,"*",4.60322200538102,5.05911777860913,3.93289859023066,0.968299176784561,0.00433266400404527,0.0226541089877066
"1",231053715,231054115,401,"*",6.36638717565095,6.71087509273884,5.91294786894534,0.697706838041334,0.00434913657412392,0.0227370702797413
"13",41648349,41648749,401,"*",6.07674316787318,6.4456335112968,5.57986961876634,0.753890464285668,0.00434979625792112,0.0227373509882221
"14",32254896,32255296,401,"*",4.0635813541003,2.52691758238415,4.7906900920345,-1.28624868430134,0.00435681357601508,0.0227708597556292
"10",61755185,61755585,401,"*",4.00163270891048,4.6204592965444,2.89499281965996,1.16548395459858,0.00436109877611524,0.0227900817797521
"9",2271431,2271831,401,"*",4.09339461158899,2.6022298756635,4.8108460030121,-1.28723946138006,0.00436471943965816,0.022802336309655
"17",72465528,72465928,401,"*",6.27481783022335,6.58765356525929,5.87480807133042,0.692941865982384,0.0043650680015435,0.022802336309655
"6",113588689,113589089,401,"*",2.40191614323263,3.16252254463935,0.69256422883288,1.32518902101143,0.00436526696282754,0.022802336309655
"8",122474106,122474506,401,"*",5.56955152942013,5.93624980441381,5.07666405112206,0.779877013137978,0.00437426363140759,0.0228461505726676
"5",89016761,89017161,401,"*",5.76864204627391,5.06859257580719,6.23795385227454,-0.864496311904572,0.00437588647987277,0.0228490060474724
"11",86931860,86932260,401,"*",5.44033716575944,5.82784816102074,4.90890046239383,0.791178987293572,0.00437602828968142,0.0228490060474724
"1",209405258,209405658,401,"*",4.54418351383502,5.01244702295812,3.84648901039814,1.01455568946335,0.00437793959428165,0.0228558051366414
"2",67752942,67753342,401,"*",5.38019222622747,4.75494707808474,5.81495696629668,-0.994791406306431,0.00437891642061436,0.022857724404267
"Y",8604152,8604552,401,"*",5.15769056109243,4.4503431167489,5.63023536027091,-1.01084197809223,0.00438091095994939,0.022860886988003
"1",168498332,168498732,401,"*",4.39402205779629,3.31847558234537,5.00331247030858,-1.20127056234836,0.00438109319445198,0.022860886988003
"Y",7457561,7457961,401,"*",3.83852809964579,4.46362685771733,2.71095060418615,1.1506864254685,0.00438135013274511,0.022860886988003
"10",88680947,88681347,401,"*",4.95214663318852,5.38148333637391,4.33815339209435,0.914269728693971,0.00438323815780729,0.0228675582479265
"4",21130305,21130705,401,"*",4.42849053347638,4.93188970633734,3.6486977420524,1.0402408219832,0.00438735983102644,0.0228858790796529
"7",3579565,3579965,401,"*",4.1238551942326,2.47538722907442,4.87319319164999,-1.29661244112415,0.00438907520985863,0.0228916445578407
"16",10037744,10038144,401,"*",4.52691331313409,3.49416414908336,5.12262905829622,-1.16640251099802,0.00439164723505377,0.0229018757340448
"5",123297854,123298254,401,"*",3.32909829291025,0.762465335450073,4.20188948298952,-1.32512800132329,0.00439493848110972,0.0229158541897885
"X",10794004,10794404,401,"*",2.27987383326705,0,3.27987383326705,-1.32185985586009,0.00439733300101258,0.0229251537489222
"7",48168143,48168543,401,"*",4.6425287319219,3.62605514748094,5.23294088973626,-1.1408535559732,0.00439948359070312,0.0229331791896043
"3",149534858,149535258,401,"*",5.09456369042162,5.58206600112076,4.35274365817242,0.975056188650989,0.00440067324429393,0.0229348347636236
"5",57986802,57987202,401,"*",4.63732012761203,3.6022298756635,5.23379224359096,-1.1356947980767,0.00440120004005611,0.0229348347636236
"3",150236774,150237174,401,"*",5.89442120739208,6.21647613415731,5.47917229686877,0.692046691204164,0.00440192806169899,0.0229348347636236
"6",159597681,159598081,401,"*",5.37293942579612,4.59354934877103,5.87617309659368,-0.954199136134135,0.00440224620792668,0.0229348347636236
"7",92781149,92781549,401,"*",4.95695249981386,4.00083537371171,5.5269856562851,-1.07319082073912,0.00440357951950874,0.0229385453570003
"3",55698849,55699249,401,"*",5.03780745450183,5.5088441383233,4.33387097342799,0.936182816812639,0.00440418114527411,0.0229385453570003
"5",3886559,3886959,401,"*",6.44061458403178,6.80939184073466,5.9439470905504,0.745702073809877,0.0044079771152016,0.0229551296793171
"1",233406903,233407303,401,"*",6.0265664397832,6.39809711510026,5.52486894101575,0.77709143401843,0.00441002953505835,0.0229626308888321
"X",124605507,124605907,401,"*",5.03491536204466,5.48732177915368,4.37217952915652,0.899338347766415,0.00441250278793767,0.0229723209527139
"X",120840837,120841237,401,"*",4.61854490748928,3.6022298756635,5.2089050076845,-1.13985369787605,0.0044155988130578,0.0229828099415913
"12",47017882,47018282,401,"*",4.00953357793786,4.58036283107749,3.05112110622027,1.08081214618406,0.00441574256733381,0.0229828099415913
"19",2469119,2469519,401,"*",5.61549417757263,6.00826174623184,5.0740660365871,0.819471415863002,0.00441677130670451,0.0229849758944327
"7",147510901,147511301,401,"*",5.9314920370694,5.40039896058689,6.31882125681192,-0.807721667416254,0.0044185516753723,0.0229910521996456
"17",64741183,64741583,401,"*",5.02058984221545,4.21144744085214,5.53587738712269,-1.02878748999585,0.00442226811849475,0.0230071994001722
"3",37520890,37521290,401,"*",6.80536673015659,7.08512080598987,6.45799010491939,0.580793940079898,0.0044261547226615,0.0230242272769974
"9",123309645,123310045,401,"*",5.03803559148489,4.26595378620309,5.53825444753674,-1.02997438109473,0.00442726938488276,0.0230268331841123
"3",24365112,24365512,401,"*",4.25354645320917,2.75413351269392,4.97277608782438,-1.26159331082942,0.00442878074165607,0.0230315013454854
"11",74840477,74840877,401,"*",4.64063502603421,3.51982621604222,5.26371904596326,-1.21086260139245,0.00443097619498949,0.0230397253065688
"1",148320007,148320407,401,"*",3.80909872955053,1.52691758238415,4.65261094681981,-1.34059643817399,0.00443246616094919,0.0230439610955342
"3",175270386,175270786,401,"*",4.50040819833954,5.0181685216686,3.6850544591475,0.997163713438787,0.00443301914094949,0.0230439610955342
"12",29239033,29239433,401,"*",2.34031876577868,0,3.34031876577868,-1.3149550091006,0.00443433250268314,0.0230475952116878
"20",50561547,50561947,401,"*",7.10714847010523,7.35295795177636,6.81067819044223,0.525405298399578,0.00443506761310301,0.0230482232564042
"2",54016005,54016405,401,"*",5.19557767438504,5.57615660577866,4.67715733798088,0.845268845216807,0.00443625888441977,0.0230512213824005
"2",162477048,162477448,401,"*",6.53011278369673,6.91464328054502,6.00429464303184,0.785320802908313,0.00443711165613885,0.0230524600456917
"X",132968319,132968719,401,"*",6.4922457118692,5.95882325856511,6.88080585562801,-0.820101214299477,0.0044406238799049,0.0230675133044319
"10",77669879,77670279,401,"*",3.36928995644473,0.762465335450073,4.24573020974101,-1.32176190610134,0.004441317531257,0.0230679229084017
"3",114112739,114113139,401,"*",5.24957223849682,5.72909044488692,4.52630004067217,0.932202632773454,0.00444252569764897,0.0230710043877491
"5",146799630,146800030,401,"*",5.46884355604522,5.86126461387882,4.9280773052666,0.790720181366343,0.00444369366257444,0.0230738762681228
"7",123633594,123633994,401,"*",3.76828106767524,4.31973639661638,2.86437192483011,1.12513954946036,0.00444495455333269,0.0230764092342027
"18",22694975,22695375,401,"*",6.97078552734979,7.23477724042361,6.64742027949916,0.565125567711122,0.00444541152807274,0.0230764092342027
"X",142040874,142041274,401,"*",2.27939765856555,0,3.27939765856555,-1.31777966665863,0.00444649473809792,0.0230788392679723
"8",120001527,120001927,401,"*",5.73430735549777,6.12142710736571,5.20361010015028,0.79188182228532,0.0044476740989946,0.0230817676166496
"9",16458773,16459173,401,"*",3.27391981282991,3.92869324374336,2.04159601328854,1.22759580283887,0.00445101513486911,0.0230959118898387
"1",22044997,22045397,401,"*",3.71925686388029,4.3009214546307,2.72910560074278,1.13517719536225,0.00446128843815689,0.023145901393763
"2",207394846,207395246,401,"*",6.18862797258786,6.53371239298994,5.73415099686232,0.669289802449633,0.00446212101618438,0.023145901393763
"7",151844426,151844826,401,"*",6.43174548258266,6.75912009944453,6.00758450280888,0.702921681800235,0.00446249968504256,0.023145901393763
"7",71414503,71414903,401,"*",4.47500367174202,3.26726132540383,5.12305893859069,-1.17545299725278,0.00446568403035873,0.0231592163791416
"5",111858995,111859395,401,"*",3.40802489893081,0.245261825098939,4.3251403396186,-1.31277920821226,0.00447347253893179,0.0231964017597097
"14",31991248,31991648,401,"*",6.83176570169191,7.15104529264689,6.42113159946432,0.681344305394039,0.00447591562740369,0.0232058629619751
"12",14385086,14385486,401,"*",5.15057826644185,4.20005567814218,5.7186638997477,-1.06282671305264,0.00448387461004066,0.0232439153417154
"12",58034317,58034717,401,"*",3.33113334095707,0.245261825098939,4.24357098356522,-1.31863738213409,0.00448807834009178,0.0232624930789589
"2",102114296,102114696,401,"*",5.50688494199451,5.91638457524411,4.93293480621483,0.819958805249999,0.00449087669726724,0.0232737823975365
"15",64247939,64248339,401,"*",6.05407049852143,6.36691974306916,5.65403859681019,0.676280995224033,0.00449474282166151,0.0232906014931034
"3",134324977,134325377,401,"*",2.41980655763531,3.19474326372267,0.628373859864422,1.32149300505305,0.0044980431929427,0.0233044847614475
"X",57909682,57910082,401,"*",2.44677289308378,0,3.44677289308378,-1.30562923334756,0.00450442418442312,0.023334322770087
"3",129654126,129654526,401,"*",3.75411471442509,4.38396408827337,2.61041228104731,1.14855023508254,0.00450754924893187,0.0233453870966167
"13",75263887,75264287,401,"*",4.35876596656033,3.19474326372267,4.99450507141066,-1.19650032515448,0.00450780441659306,0.0233453870966167
"1",120090855,120091255,401,"*",4.07528390875697,4.6022298756635,3.23652464707902,1.06614179748307,0.00451379105324604,0.0233731650716043
"8",80097690,80098090,401,"*",4.26689579392989,2.95766047548798,4.94177697932426,-1.25089611664698,0.00451937811483045,0.0233933126655847
"10",34967404,34967804,401,"*",6.1580575896698,5.62967509016264,6.54395061483586,-0.739071663449575,0.00451938310034642,0.0233933126655847
