"seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TEAD1","Fold","p.value","FDR"
"2",175823316,175823716,401,"*",4.50971467669128,5.0781606238649,3.55815923831071,1.49658858301199,0.0050381022473891,0.0115663307196867
"5",172107584,172107984,401,"*",4.41672878988996,3.66912502080281,4.90669093052431,-1.1444727779461,0.00503934843236242,0.0115685112948287
"Y",18884735,18885135,401,"*",3.16103414503823,1.90291572316031,3.82270268880165,-1.55981145314951,0.00504118446924398,0.0115704761864861
"5",127802028,127802428,401,"*",5.66641801616687,5.17442570828053,6.03262271559105,-0.89844000392185,0.0050412200647483,0.0115704761864861
"19",23360005,23360405,401,"*",3.20112635833761,4.10502602185647,0.245261825098939,2.33342191982946,0.00504138195061195,0.0115704761864861
"2",179536471,179536871,401,"*",3.88464752894329,4.69149994106557,1.88816020614346,2.18147089610535,0.0050413900084477,0.0115704761864861
"20",57346481,57346881,401,"*",5.12183573196661,4.33647064405834,5.62751825634886,-1.04258750153891,0.00504184096088389,0.0115708308488508
"7",31550391,31550791,401,"*",5.65891980186583,6.16332686229475,4.87667109918443,1.26865321899907,0.00504484148786481,0.011577036300929
"21",16134152,16134552,401,"*",3.65172507472216,2.59539466230908,4.25498599552182,-1.34148483114499,0.0050459758790782,0.0115789588172252
"1",67400060,67400460,401,"*",5.68439816855992,6.10064157861944,5.09702081809097,0.944703017730071,0.00504637516764578,0.01157919437274
"11",34847034,34847434,401,"*",3.35314965058756,4.22813780993088,0.762465335450073,2.31685078046882,0.00504808178426584,0.0115824294626942
"3",195223349,195223749,401,"*",5.69246264270176,6.0706628772733,5.17846758488827,0.964296763491809,0.00504896149569649,0.0115837670144888
"19",57559669,57560069,401,"*",5.50870295188669,5.9867438996431,4.78882543643746,1.05372872903581,0.00505130695183498,0.0115884670505365
"9",40912054,40912454,401,"*",3.80594090265246,4.63122190446568,1.67380496367297,2.18076273577464,0.00505279889685851,0.0115912085648138
"6",110539630,110540030,401,"*",4.08806499591491,4.8305103195877,2.47538722907442,1.81301144193301,0.00505466598690698,0.0115948102955229
"6",133502789,133503189,401,"*",5.70826130994254,5.19448259828224,6.08634496513361,-0.857306885416019,0.00505522960110191,0.0115954217580804
"17",46063258,46063658,401,"*",4.20175656639638,4.92436177144204,2.68652707565654,1.69870537259295,0.00505554620042461,0.0115954665922542
"9",105978416,105978816,401,"*",3.29984671920343,2.22343306642298,3.90940675064248,-1.55627069030987,0.00505665884643183,0.0115973371369252
"19",40510481,40510881,401,"*",4.26526659604387,3.59122482000456,4.7228626095306,-1.19720255789939,0.00505885332798829,0.0116010787232303
"1",19096149,19096549,401,"*",5.22273949514483,4.56318657194756,5.67367416337045,-0.940515718686707,0.00505888464267519,0.0116010787232303
"18",22342616,22343016,401,"*",5.17882760464675,5.67762365392828,4.41017676158507,1.1828231032191,0.00505965578064882,0.0116021655053532
"3",73605900,73606300,401,"*",3.24524454512342,4.08401806974807,1.00377616859828,2.32941406898314,0.00506087108610435,0.01160427060891
"2",17571714,17572114,401,"*",3.35310529420739,4.2669067330231,0.245261825098939,2.31904760387202,0.00506300630804499,0.0116084846540109
"3",125381719,125382119,401,"*",3.85274275527693,4.61583048250536,2.12956574701132,1.97460920191154,0.00506335530809221,0.0116084974170788
"8",81366672,81367072,401,"*",3.72854803789344,4.51158830950474,1.88816020614346,2.17706896202612,0.00506360664840785,0.0116084974170788
"2",188474389,188474789,401,"*",3.93377147080882,4.635600108437,2.51269982082725,1.9735701330945,0.0050669073483947,0.0116153822142699
"1",246017662,246018062,401,"*",2.55430487359175,3.55430487359175,0,2.35279988145197,0.00506723292659462,0.0116154464319467
"20",53074979,53075379,401,"*",4.68142327722521,5.32900677220866,3.47538722907442,1.48743303756017,0.00506864327530908,0.0116179970787839
"6",166032772,166033172,401,"*",4.03267323026221,4.82563945400326,2.12956574701132,1.97879681858477,0.0050734377705338,0.01162830387956
"4",15506464,15506864,401,"*",4.04060715166484,4.6843956244042,2.84820389433372,1.81829741989483,0.00507446516481087,0.0116293204476425
"7",132935637,132936037,401,"*",3.20983886280877,4.11433671401911,0.245261825098939,2.32304552878991,0.00507447714063517,0.0116293204476425
"7",81195024,81195424,401,"*",4.93961468803317,5.44859886716057,4.14613825154962,1.22074494633733,0.0050788546969157,0.0116386693139664
"7",95861095,95861495,401,"*",3.05251682436412,1.46062979620057,3.79086334464103,-1.68759444542515,0.00507935432357816,0.0116391309668843
"10",126059297,126059697,401,"*",4.15279464298807,4.80780114867018,2.91960839524782,1.70020398565918,0.00508116276136888,0.0116425914762875
"9",18269510,18269910,401,"*",4.02231385236129,4.72391563963924,2.6022298756635,1.83074568713637,0.0050834303930624,0.0116471036798257
"8",116587256,116587656,401,"*",3.97223834071084,3.17789517142153,4.48157377458467,-1.2648585651992,0.00508577850184667,0.0116517997311647
"4",38490231,38490631,401,"*",4.43305664052079,3.64764084082034,4.93875988797571,-1.13574728795089,0.00508781866271233,0.0116557897469908
"6",134911555,134911955,401,"*",5.561240641804,4.9733957672088,5.97771717137166,-0.855253414654533,0.00508989635174914,0.0116598652635286
"3",188197934,188198334,401,"*",4.8324820248987,5.47489090839124,3.64499407763171,1.42703075171985,0.00509238284844427,0.0116648767378101
"1",42258231,42258631,401,"*",3.36283858132512,4.21490313502304,1.00377616859828,2.31229161055298,0.00509509460513973,0.0116701840510685
"18",10852545,10852945,401,"*",4.21614586288459,4.86267709070577,3.0139063825572,1.70107551640926,0.00509529772722838,0.0116701840510685
"5",72599474,72599874,401,"*",4.33753080975182,4.93833631023743,3.2889303901819,1.57689997636986,0.00509622691361365,0.0116716274098163
"5",159038893,159039293,401,"*",4.66920952929617,5.26068466668521,3.64949334244885,1.52974830626173,0.00509872592473534,0.0116766656774446
"12",46455892,46456292,401,"*",3.44900228276457,4.36850479789999,0.245261825098939,2.32172976175317,0.00509970824843152,0.0116782301699826
"13",50017724,50018124,401,"*",2.37852698600377,3.37852698600377,0,2.3470928106928,0.00510184110200605,0.0116824290148886
"5",56110637,56111037,401,"*",3.30528662043109,4.15099695962075,1.00377616859828,2.31464435957188,0.00510268597012885,0.0116836782522278
"5",72388025,72388425,401,"*",3.66388780713085,2.4575788939584,4.31154679401362,-1.42158539177508,0.00510463842860977,0.0116871712665534
"5",143087119,143087519,401,"*",3.3802656438505,2.45687587932755,3.93875988797571,-1.50269673486369,0.00510481030087703,0.0116871712665534
"4",135065351,135065751,401,"*",4.02735512567796,4.80070909257124,2.24526182509894,1.86138053261466,0.00510644170611789,0.0116899936636863
"11",27040372,27040772,401,"*",5.14468907923229,5.60978893979251,4.45406809234638,1.17701142365792,0.00510664203799613,0.0116899936636863
"4",168585516,168585916,401,"*",5.91804605659096,6.41297316944246,5.15866677042853,1.07837204323503,0.00510712171524525,0.011690406154612
"19",37065251,37065651,401,"*",3.10529800964621,2.1351235702168,3.68018004303805,-1.54115510602247,0.00511029430924316,0.0116963546198169
"6",119122293,119122693,401,"*",4.94834793444043,5.41849444795847,4.24641933931072,1.28179469268186,0.00511031966289168,0.0116963546198169
"X",38052092,38052492,401,"*",5.06064611930244,5.50969841215157,4.40514923746593,1.22689723041595,0.00511076405253477,0.0116966859047077
"4",105766020,105766420,401,"*",4.08150635462022,4.769591350558,2.71881611683509,1.81161641694755,0.00511116243442198,0.0116969118618551
"18",13618668,13619068,401,"*",4.99501054612668,5.44354012001724,4.3406370345326,1.23333433483485,0.00511413547071578,0.0117024809371541
"18",28984754,28985154,401,"*",3.88326657238393,4.59184315340441,2.43242918509855,1.9687192297997,0.00511419552470632,0.0117024809371541
"5",97700688,97701088,401,"*",3.70935842156244,4.50896450303274,1.76246533545007,2.1832744660119,0.00511474152708315,0.0117030442854449
"4",150181609,150182009,401,"*",5.48462315112578,5.96299841971304,4.76397838262133,1.07765772615884,0.00511638348727519,0.011705471197373
"3",107027077,107027477,401,"*",3.44878146804022,4.33212102014626,0.762465335450073,2.31762856301058,0.00511640193594413,0.011705471197373
"5",125659637,125660037,401,"*",4.20118873662645,4.77505835952657,3.23396461271801,1.68332033169593,0.00512307738972141,0.0117194642115484
"18",41326274,41326674,401,"*",5.03176372775769,5.50995260423611,4.31154679401362,1.28357817399554,0.00512311867057415,0.0117194642115484
"8",58560007,58560407,401,"*",3.20836132234285,4.06949722446155,0.762465335450073,2.31354174479591,0.00512359511090026,0.0117198672812184
"4",85005878,85006278,401,"*",3.83204532013882,4.70667986907496,1.24526182509894,2.1997019354559,0.00512665193141539,0.011726172397914
"2",105822672,105823072,401,"*",3.27760149197585,4.12015328161093,1.00377616859828,2.3152005115964,0.00512844389484032,0.0117295838422155
"2",171150711,171151111,401,"*",5.7050415854373,5.11502832247303,6.12259785040565,-0.863441655145548,0.00513040250319176,0.0117333760084421
"8",78555964,78556364,401,"*",4.28244093028649,4.9468498704017,3.0139063825572,1.76378985298148,0.00513318796256365,0.011738849275185
"10",3877637,3878037,401,"*",3.82361734995974,4.63950045858018,1.76246533545007,2.18010594666854,0.00513339713404403,0.011738849275185
"10",35426680,35427080,401,"*",4.60213338861455,5.21917440486401,3.50138246441245,1.42823000824016,0.0051344025957966,0.011740460742014
"8",125123763,125124163,401,"*",4.87038365752405,4.14497987155606,5.35082691830144,-1.06529748872026,0.00513497075349682,0.0117410183195159
"3",67575045,67575445,401,"*",4.04603089666434,4.70847874304633,2.78496003390421,1.81767708148776,0.00513524800228244,0.0117410183195159
"X",67695639,67696039,401,"*",3.47894195019587,4.36479312879904,0.762465335450073,2.31720093628943,0.00513747828787777,0.0117451271758546
"2",150591509,150591909,401,"*",4.79932388640105,5.31625487263375,3.986057516896,1.35367217156619,0.00513764689452329,0.0117451271758546
"7",140122913,140123313,401,"*",5.05585070959665,5.54441114100196,4.31154679401362,1.29731427540728,0.00513978159257496,0.0117489932606394
"5",115097992,115098392,401,"*",3.99745423764904,4.72150487176163,2.47538722907442,1.82113741527998,0.00513994000030586,0.0117489932606394
"2",234026131,234026531,401,"*",4.4811798694759,5.10973940376687,3.34187863751195,1.50008968175407,0.00514118165650163,0.0117507079223312
"1",147664787,147665187,401,"*",3.25316468064974,4.11875097843682,0.762465335450073,2.3215165146096,0.00514129218920187,0.0117507079223312
"8",99261521,99261921,401,"*",3.85643398397384,4.68808914790318,1.67380496367297,2.18290696704378,0.00514310710574357,0.0117541677911417
"8",97909202,97909602,401,"*",6.51673498055063,5.93928263711869,6.9280026894202,-0.832518246822406,0.00514444672435069,0.0117565410622932
"3",117625098,117625498,401,"*",3.14275779951795,4.14275779951795,0,2.4476806404225,0.00514512958523658,0.011757413263067
"9",134670151,134670551,401,"*",3.5019529361359,2.36587110529356,4.12956574701132,-1.4494156816658,0.00514926021789346,0.0117661635898537
"8",36955599,36955999,401,"*",3.20704222717671,4.06804478361162,0.762465335450073,2.31890030929572,0.00514980009463655,0.0117667084227428
"5",97852684,97853084,401,"*",2.42207736481753,3.42207736481753,0,2.34159153624583,0.00515263794131583,0.0117725034848852
"18",46867623,46868023,401,"*",3.5301469001841,2.06183933004229,4.24260532267836,-1.622467694999,0.00515319994500093,0.0117730984345728
"X",14352536,14352936,401,"*",3.89804878351113,2.92400200231159,4.47425541228209,-1.26923605032631,0.00515658010841674,0.0117794959963098
"16",64933853,64934253,401,"*",3.962476543402,4.71652438312064,2.2889303901819,1.96852848940234,0.00515660375521817,0.0117794959963098
"X",121308465,121308865,401,"*",5.19078413562946,5.67450836415,4.45778347498281,1.18264673661682,0.00515756507190998,0.0117805508953319
"7",76423436,76423836,401,"*",5.179543988761,5.67293026896729,4.42383376465586,1.10951696505758,0.00515766913798441,0.0117805508953319
"8",103222784,103223184,401,"*",4.8875139452443,5.38747472938868,4.11605531313818,1.2811683440979,0.00516343497683193,0.0117930305026408
"4",15398123,15398523,401,"*",2.26797828913898,3.26797828913898,0,2.3350214796112,0.00516377315828557,0.0117931128734892
"13",90594662,90595062,401,"*",4.14822808479578,4.86203186243765,2.67380496367297,1.81294900236045,0.00516766813137336,0.0118013178206376
"6",19465688,19466088,401,"*",5.17172920849554,5.61910711638318,4.51982621604222,1.1896459871864,0.00517047106789428,0.0118070280879404
"10",87916056,87916456,401,"*",3.85156264958328,4.63251641590856,2.02396596059464,1.97925494387009,0.00517655691834864,0.0118202339460508
"20",48344961,48345361,401,"*",3.31673221527087,4.18837816377158,0.762465335450073,2.30247461477555,0.00517776536380093,0.0118223017650895
"X",12007888,12008288,401,"*",5.62296457491998,6.03982765991111,5.03434395783774,0.964923511299589,0.00518049533216265,0.0118278432058823
"3",108748828,108749228,401,"*",3.673080473565,2.92670228863319,4.16252254463935,-1.44849318673344,0.00518106334708647,0.0118284482251445
"20",39775111,39775511,401,"*",5.31921995581154,5.97571232146205,4.08052012636956,1.7652208517177,0.0051815227887181,0.0118288053136213
"6",53772227,53772627,401,"*",4.7206660834656,5.28144939449968,3.79086334464103,1.35031770271932,0.0051839181765631,0.0118335816387217
"8",67680557,67680957,401,"*",4.02654474098789,4.74582039479686,2.52691758238415,1.82965848416063,0.00518484878322664,0.0118350138736478
"5",88833834,88834234,401,"*",3.89616440855687,4.63754334367012,2.2889303901819,1.96704304431678,0.00518564609621449,0.0118361417007211
"2",132623397,132623797,401,"*",5.36890311444061,5.85375164742896,4.63328597258291,1.07804986433381,0.00518614619731743,0.0118365910549194
"5",84437171,84437571,401,"*",2.23817082808913,3.23817082808913,0,2.3515805943474,0.00518731825092745,0.0118385738964542
"6",21769547,21769947,401,"*",6.45186513589409,6.76570958278266,6.05020053746057,0.742705817381812,0.00519076633744636,0.0118457505982005
"X",10972746,10973146,401,"*",4.51242341160526,3.83418905979694,4.97192886360338,-1.08995160172353,0.00519181847738594,0.0118474590357044
"3",152460893,152461293,401,"*",4.86134624907706,5.38970302097795,4.01894493944633,1.29950386398586,0.0051944016017954,0.0118526606959773
"5",107403603,107404003,401,"*",3.274384713852,4.1420264477277,0.762465335450073,2.30891537645613,0.00519520376411406,0.0118534879114459
"1",97006050,97006450,401,"*",4.82019276085919,4.09082579040347,5.30235074339633,-1.08435038395025,0.00519537145323242,0.0118534879114459
"16",62232080,62232480,401,"*",5.28841059779681,5.739288663267,4.62897988290839,1.19205237797551,0.00519615663546378,0.0118545864561852
"2",217327882,217328282,401,"*",3.3001717983134,4.14530366885813,1.00377616859828,2.31760574732717,0.00519689448449157,0.0118555768921821
"20",41248507,41248907,401,"*",3.65634337922995,4.48127509485563,1.52691758238415,2.18407700833804,0.00519723712105137,0.0118556656743946
"8",61023559,61023959,401,"*",5.81448910600175,5.39739514537022,6.13764967212552,-0.776265133709761,0.00519897079062341,0.0118589274126094
"X",129820915,129821315,401,"*",3.37939155669657,4.29479587673661,0.245261825098939,2.31300944470224,0.00520003300895177,0.0118606572691616
"4",173406350,173406750,401,"*",3.39678475068511,4.25246757570337,1.00377616859828,2.30823628183236,0.0052048782133984,0.0118710149611456
"X",14378276,14378676,401,"*",3.8274213891662,4.60772622356012,2.00377616859828,2.17420251136346,0.00521001798552193,0.0118820432381893
"12",79420159,79420559,401,"*",5.3113814342247,4.80225172609688,5.68695343159869,-0.906778817598561,0.00521142717789946,0.0118845627089622
"9",698272,698672,401,"*",4.19873756802529,3.45194371680737,4.68835609521445,-1.24291630369286,0.00521484927760808,0.0118916031919012
"2",162025607,162026007,401,"*",3.80381511672697,4.52634721970117,2.2889303901819,1.97547743519029,0.0052151237361895,0.0118916031919012
